seq,date,time,price_cur,accum_vol,best_ask,best_ask_vol,best_bid,best_bid_vol
10479987,20190121,90044,275.95,4105,276,63,275.95,46
10479988,20190121,90044,275.95,4113,276,120,275.95,19
10479989,20190121,90044,275.95,4115,276,120,275.95,17
10479990,20190121,90044,275.95,4124,276,120,275.95,8
10479991,20190121,90044,275.95,4125,276,118,275.95,7
10479992,20190121,90044,275.95,4132,276,118,275.95,7
10479993,20190121,90044,275.95,4138,275.95,27,275.9,78
10479994,20190121,90044,275.9,4140,275.95,21,275.9,63
10479995,20190121,90044,275.9,4145,275.95,85,275.9,57
10479996,20190121,90044,275.9,4150,275.95,91,275.9,53
10479997,20190121,90044,275.9,4152,275.95,96,275.9,44
10479998,20190121,90044,275.95,4153,275.95,97,275.9,43
10479999,20190121,90044,275.95,4156,275.95,94,275.9,43
10480000,20190121,90045,275.9,4157,275.95,94,275.9,48
10480001,20190121,90045,275.9,4159,275.95,95,275.9,46
10480002,20190121,90045,275.95,4160,275.95,97,275.9,50
10480003,20190121,90045,275.9,4162,275.95,97,275.9,49
10480004,20190121,90045,275.95,4163,275.95,107,275.9,38
10480005,20190121,90045,275.9,4164,275.95,107,275.9,37
10480006,20190121,90045,275.9,4167,275.95,108,275.9,34
10480007,20190121,90045,275.9,4168,275.95,108,275.9,33
10480008,20190121,90045,275.9,4174,275.95,108,275.9,27
10480009,20190121,90045,275.95,4175,275.95,107,275.9,23
10480010,20190121,90045,275.95,4176,275.95,106,275.9,25
10480011,20190121,90045,275.95,4182,275.95,94,275.9,41
10480012,20190121,90045,275.95,4183,275.95,92,275.9,49
10480013,20190121,90046,275.95,4263,275.95,12,275.9,49
10480014,20190121,90046,275.95,4275,275.95,12,275.9,49
10480015,20190121,90046,276,4306,276,31,275.95,53
10480016,20190121,90046,276.05,4311,276.05,41,276,34
10480017,20190121,90046,276.05,4321,276.05,10,276,45
10480018,20190121,90046,276,4322,276.1,66,276,44
10480019,20190121,90046,276.05,4325,276.1,61,276.05,8
10480020,20190121,90046,276.05,4326,276.1,47,276.05,11
10480021,20190121,90046,276.1,4327,276.1,32,276.05,16
10480022,20190121,90046,276.05,4347,276.1,18,276.05,10
10480023,20190121,90046,276.05,4353,276.1,27,276.05,6
10480024,20190121,90046,276.05,4354,276.05,7,276,67
10480025,20190121,90046,276.05,4355,276.05,6,276,67
10480026,20190121,90046,276.05,4356,276.05,5,276,67
10480027,20190121,90046,276,4374,276.05,5,276,49
10480028,20190121,90046,276.05,4375,276.05,23,276,30
10480029,20190121,90046,276.05,4380,276.05,23,276,30
10480030,20190121,90046,276.05,4381,276.05,22,276,30
10480031,20190121,90046,276.05,4382,276.05,19,276,29
10480032,20190121,90046,276.05,4383,276.05,33,276,21
10480033,20190121,90047,276.05,4384,276.05,43,276,7
10480034,20190121,90047,276,4385,276.05,43,276,20
10480035,20190121,90048,276.05,4387,276.05,41,276,16
10480036,20190121,90048,276,4389,276.05,41,276,14
10480037,20190121,90048,276,4395,276.05,42,276,1
10480038,20190121,90048,276,4396,276.05,42,276,1
10480039,20190121,90048,276,4398,276,6,275.95,96
10480040,20190121,90048,276,4399,276,35,275.95,46
10480041,20190121,90048,276,4404,276,30,275.95,46
10480042,20190121,90048,276,4412,276,16,275.95,46
10480043,20190121,90048,276,4427,276,15,275.95,46
10480044,20190121,90048,276.05,4429,276.05,23,276,37
10480045,20190121,90048,276,4430,276.05,9,276,43
10480046,20190121,90049,276,4438,276.05,17,276,35
10480047,20190121,90049,276.05,4439,276.05,21,276,38
10480048,20190121,90049,276,4440,276.05,29,276,28
10480049,20190121,90050,276,4444,276.05,30,276,11
10480050,20190121,90050,276,4451,276.05,33,276,2
10480051,20190121,90050,276,4453,276,4,275.95,81
10480052,20190121,90050,276,4463,276,7,275.95,69
10480053,20190121,90050,276,4465,276,13,275.95,69
10480054,20190121,90050,276,4467,276,11,275.95,69
10480055,20190121,90050,276,4472,276.05,58,275.95,69
10480056,20190121,90050,276,4475,276.05,58,276,4
10480057,20190121,90050,276.05,4476,276.05,25,276,40
10480058,20190121,90050,276.05,4477,276.05,19,276,54
10480059,20190121,90051,276,4478,276.05,20,276,65
10480060,20190121,90051,276.05,4479,276.05,9,276,87
10480061,20190121,90051,276.05,4485,276.05,2,276,89
10480062,20190121,90051,276.05,4487,276.1,75,276,89
10480063,20190121,90051,276.05,4493,276.1,71,276.05,1
10480064,20190121,90051,276.05,4494,276.05,6,276,91
10480065,20190121,90051,276.05,4495,276.05,5,276,91
10480066,20190121,90051,276.05,4497,276.05,15,276,93
10480067,20190121,90052,276,4499,276.05,10,276,91
10480068,20190121,90052,276.05,4500,276.05,10,276,93
10480069,20190121,90052,276,4501,276.05,6,276,93
10480070,20190121,90052,276.05,4505,276.1,66,276,100
10480071,20190121,90053,276.05,4506,276.1,49,276.05,18
10480072,20190121,90053,276.05,4507,276.1,49,276.05,18
10480073,20190121,90053,276.05,4511,276.1,49,276.05,14
10480074,20190121,90053,276.05,4513,276.1,49,276.05,1
10480075,20190121,90053,276.05,4514,276.1,49,276,104
10480076,20190121,90053,276.05,4517,276.05,4,276,104
10480077,20190121,90053,276.05,4518,276.05,3,276,105
10480078,20190121,90053,276.05,4521,276.1,60,276,98
10480079,20190121,90053,276.05,4522,276.1,47,276.05,21
10480080,20190121,90053,276.05,4524,276.1,26,276.05,57
10480081,20190121,90054,276.1,4525,276.1,25,276.05,57
10480082,20190121,90054,276.1,4527,276.1,13,276.05,87
10480083,20190121,90055,276.1,4528,276.1,13,276.05,88
10480084,20190121,90055,276.1,4530,276.1,11,276.05,88
10480085,20190121,90055,276.1,4534,276.1,7,276.05,88
10480086,20190121,90055,276.1,4541,276.15,94,276.05,88
10480087,20190121,90055,276.05,4542,276.1,7,276.05,88
10480088,20190121,90055,276.05,4543,276.1,16,276.05,87
10480089,20190121,90055,276.05,4544,276.1,19,276.05,86
10480090,20190121,90055,276.05,4545,276.1,20,276.05,87
10480091,20190121,90055,276.05,4546,276.1,20,276.05,87
10480092,20190121,90055,276.05,4556,276.1,11,276.05,85
10480093,20190121,90055,276.05,4582,276.1,17,276.05,52
10480094,20190121,90056,276.1,4602,276.1,7,276.05,57
10480095,20190121,90056,276.1,4608,276.1,6,276.05,63
10480096,20190121,90056,276.1,4611,276.15,72,276.1,3
10480097,20190121,90056,276.1,4614,276.15,72,276.05,99
10480098,20190121,90056,276.05,4615,276.1,8,276.05,84
10480099,20190121,90056,276.05,4616,276.1,9,276.05,83
10480100,20190121,90056,276.05,4617,276.1,9,276.05,82
10480101,20190121,90056,276.05,4618,276.1,10,276.05,81
10480102,20190121,90056,276.05,4619,276.1,12,276.05,80
10480103,20190121,90056,276.05,4620,276.1,17,276.05,80
10480104,20190121,90056,276.05,4621,276.1,17,276.05,79
10480105,20190121,90056,276.05,4622,276.1,17,276.05,78
10480106,20190121,90056,276.05,4623,276.1,17,276.05,75
10480107,20190121,90056,276.05,4624,276.1,17,276.05,75
10480108,20190121,90056,276.05,4625,276.1,18,276.05,74
10480109,20190121,90056,276.1,4643,276.15,86,276.1,2
10480110,20190121,90056,276.1,4644,276.15,68,276.1,9
10480111,20190121,90056,276.1,4653,276.15,68,276.05,90
10480112,20190121,90056,276.1,4656,276.1,12,276.05,77
10480113,20190121,90056,276.1,4659,276.1,5,276.05,74
10480114,20190121,90057,276.1,4661,276.15,82,276.05,75
10480115,20190121,90057,276.1,4662,276.15,69,276.1,7
10480116,20190121,90057,276.1,4663,276.1,1,276.05,75
10480117,20190121,90057,276.05,4664,276.1,20,276.05,74
10480118,20190121,90057,276.05,4665,276.1,22,276.05,73
10480119,20190121,90057,276.05,4666,276.1,22,276.05,72
10480120,20190121,90057,276.1,4686,276.1,3,276.05,69
10480121,20190121,90057,276.1,4687,276.15,82,276.1,5
10480122,20190121,90057,276.05,4688,276.15,65,276.05,94
10480123,20190121,90057,276.15,4689,276.15,64,276.05,94
10480124,20190121,90057,276.1,4690,276.15,80,276.05,81
10480125,20190121,90057,276.1,4692,276.1,8,276.05,81
10480126,20190121,90057,276.05,4693,276.1,10,276.05,80
10480127,20190121,90058,276.1,4697,276.15,80,276.1,16
10480128,20190121,90058,276.1,4698,276.15,54,276.1,33
10480129,20190121,90058,276.1,4699,276.15,61,276.1,27
10480130,20190121,90058,276.1,4700,276.15,58,276.1,29
10480131,20190121,90058,276.1,4701,276.15,52,276.1,35
10480132,20190121,90058,276.1,4702,276.15,53,276.1,34
10480133,20190121,90058,276.1,4703,276.15,53,276.1,33
10480134,20190121,90058,276.1,4725,276.15,59,276.05,99
10480135,20190121,90058,276.05,4726,276.1,24,276.05,83
10480136,20190121,90058,276.05,4727,276.1,31,276.05,66
10480137,20190121,90058,276.05,4783,276.1,35,276.05,56
10480138,20190121,90058,276.05,4784,276.05,40,276,110
10480139,20190121,90059,276.05,4785,276.05,40,276,108
10480140,20190121,90059,276,4805,276.05,46,276,89
10480141,20190121,90059,276,4862,276.05,49,276,16
10480142,20190121,90059,276,4878,276.05,49,276,16
10480143,20190121,90059,276,4879,276,26,275.95,72
10480144,20190121,90100,275.95,4880,276,47,275.95,39
10480145,20190121,90100,275.95,4881,276,53,275.95,44
10480146,20190121,90100,276,4882,276,52,275.95,38
10480147,20190121,90100,275.95,4883,276,52,275.95,37
10480148,20190121,90100,275.95,4884,276,52,275.95,36
10480149,20190121,90100,275.95,4890,276,52,275.95,22
10480150,20190121,90100,275.95,4892,276,52,275.95,20
10480151,20190121,90100,275.95,4894,276,52,275.95,18
10480152,20190121,90100,275.95,4895,276,52,275.95,15
10480153,20190121,90100,275.95,4904,276,52,275.95,6
10480154,20190121,90100,275.95,4910,276,52,275.95,6
10480155,20190121,90100,275.9,4913,275.95,4,275.9,105
10480156,20190121,90100,275.9,4916,275.95,17,275.9,83
10480157,20190121,90100,275.9,4961,275.95,15,275.9,38
10480158,20190121,90100,275.95,4968,275.95,11,275.9,36
10480159,20190121,90100,275.9,4969,275.95,28,275.9,43
10480160,20190121,90100,275.9,4970,275.95,47,275.9,40
10480161,20190121,90100,275.95,4980,275.95,51,275.9,31
10480162,20190121,90100,275.95,4981,275.95,46,275.9,42
10480163,20190121,90100,275.9,4982,275.95,46,275.9,41
10480164,20190121,90100,275.95,4987,275.95,43,275.9,31
10480165,20190121,90100,275.9,4992,275.95,43,275.9,26
10480166,20190121,90100,275.9,4993,275.95,48,275.9,19
10480167,20190121,90100,275.9,4994,275.95,52,275.9,17
10480168,20190121,90100,275.9,4995,275.95,53,275.9,16
10480169,20190121,90100,275.9,4996,275.95,53,275.9,15
10480170,20190121,90100,275.9,5001,275.95,53,275.9,10
10480171,20190121,90100,275.9,5002,275.95,53,275.9,9
10480172,20190121,90100,275.9,5003,275.95,56,275.9,7
10480173,20190121,90100,275.9,5008,275.95,56,275.9,1
10480174,20190121,90100,275.9,5009,275.9,1,275.85,98
10480175,20190121,90100,275.9,5010,275.9,26,275.85,60
10480176,20190121,90100,275.9,5022,275.9,14,275.85,65
10480177,20190121,90100,275.9,5024,275.9,2,275.85,66
10480178,20190121,90100,275.9,5026,275.95,76,275.85,69
10480179,20190121,90101,275.9,5027,275.95,71,275.9,23
10480180,20190121,90101,275.9,5034,275.95,73,275.9,4
10480181,20190121,90101,275.9,5037,275.95,70,275.85,98
10480182,20190121,90101,275.85,5038,275.9,11,275.85,85
10480183,20190121,90101,275.85,5046,275.9,25,275.85,63
10480184,20190121,90101,275.85,5056,275.9,31,275.85,38
10480185,20190121,90101,275.85,5064,275.9,31,275.85,30
10480186,20190121,90101,275.85,5070,275.9,34,275.85,19
10480187,20190121,90101,275.85,5089,275.9,34,275.85,19
10480188,20190121,90101,275.85,5090,275.85,15,275.8,107
10480189,20190121,90101,275.8,5091,275.85,19,275.8,85
10480190,20190121,90101,275.8,5093,275.85,19,275.8,75
10480191,20190121,90101,275.85,5099,275.85,5,275.8,74
10480192,20190121,90101,275.85,5100,275.85,1,275.8,74
10480193,20190121,90101,275.85,5103,275.9,32,275.85,18
10480194,20190121,90101,275.85,5121,275.9,32,275.8,90
10480195,20190121,90101,275.85,5122,275.85,1,275.8,90
10480196,20190121,90101,275.9,5125,275.9,29,275.8,90
10480197,20190121,90101,275.85,5128,275.9,56,275.85,3
10480198,20190121,90101,275.85,5129,275.9,58,275.85,3
10480199,20190121,90101,275.85,5130,275.85,2,275.8,77
10480200,20190121,90101,275.85,5131,275.85,6,275.8,78
10480201,20190121,90101,275.85,5137,275.9,59,275.8,78
10480202,20190121,90101,275.85,5138,275.85,1,275.8,78
10480203,20190121,90101,275.85,5139,275.9,58,275.8,78
10480204,20190121,90101,275.85,5141,275.9,35,275.85,19
10480205,20190121,90101,275.85,5142,275.9,35,275.85,18
10480206,20190121,90101,275.85,5143,275.9,35,275.85,18
10480207,20190121,90101,275.9,5144,275.9,34,275.85,18
10480208,20190121,90101,275.85,5147,275.9,31,275.85,2
10480209,20190121,90101,275.85,5149,275.9,31,275.85,2
10480210,20190121,90101,275.8,5151,275.85,8,275.8,89
10480211,20190121,90101,275.8,5152,275.85,35,275.8,51
10480212,20190121,90101,275.85,5157,275.85,30,275.8,51
10480213,20190121,90102,275.85,5173,275.85,9,275.8,66
10480214,20190121,90102,275.85,5179,275.85,6,275.8,66
10480215,20190121,90102,275.9,5189,275.9,7,275.85,44
10480216,20190121,90102,275.9,5190,275.9,5,275.85,46
10480217,20190121,90102,275.9,5195,275.95,92,275.85,46
10480218,20190121,90102,275.9,5196,275.95,98,275.85,46
10480219,20190121,90102,275.9,5197,275.9,4,275.85,46
10480220,20190121,90102,275.85,5207,275.9,19,275.85,34
10480221,20190121,90102,275.9,5208,275.9,31,275.85,24
10480222,20190121,90102,275.85,5218,275.9,30,275.85,18
10480223,20190121,90102,275.85,5227,275.9,36,275.85,15
10480224,20190121,90102,275.85,5229,275.9,38,275.85,8
10480225,20190121,90102,275.85,5237,275.9,38,275.8,100
10480226,20190121,90102,275.85,5238,275.85,13,275.8,82
10480227,20190121,90103,275.8,5268,275.85,10,275.8,53
10480228,20190121,90103,275.8,5269,275.85,45,275.8,34
10480229,20190121,90103,275.8,5270,275.85,45,275.8,28
10480230,20190121,90103,275.8,5271,275.85,48,275.8,22
10480231,20190121,90103,275.8,5282,275.85,48,275.8,11
10480232,20190121,90103,275.85,5284,275.85,47,275.8,15
10480233,20190121,90103,275.85,5285,275.85,46,275.8,15
10480234,20190121,90103,275.8,5324,275.85,42,275.8,39
10480235,20190121,90103,275.75,5335,275.85,42,275.75,140
10480236,20190121,90103,275.8,5353,275.8,18,275.75,138
10480237,20190121,90103,275.8,5367,275.8,6,275.75,124
10480238,20190121,90103,275.8,5369,275.8,4,275.75,124
10480239,20190121,90103,275.8,5376,275.85,66,275.8,7
10480240,20190121,90103,275.75,5379,275.85,66,275.75,130
10480241,20190121,90103,275.8,5391,275.85,45,275.8,12
10480242,20190121,90103,275.75,5398,275.85,45,275.75,123
10480243,20190121,90103,275.8,5399,275.8,8,275.75,122
10480244,20190121,90103,275.8,5400,275.8,7,275.75,122
10480245,20190121,90103,275.8,5401,275.8,8,275.75,122
10480246,20190121,90103,275.75,5407,275.8,5,275.75,116
10480247,20190121,90103,275.75,5412,275.8,12,275.75,110
10480248,20190121,90103,275.8,5413,275.8,11,275.75,110
10480249,20190121,90103,275.8,5420,275.85,57,275.75,110
10480250,20190121,90103,275.85,5421,275.85,41,275.8,23
10480251,20190121,90103,275.8,5424,275.85,38,275.8,26
10480252,20190121,90103,275.8,5425,275.85,39,275.8,27
10480253,20190121,90103,275.8,5426,275.85,39,275.8,26
10480254,20190121,90104,275.8,5433,275.85,39,275.8,19
10480255,20190121,90104,275.8,5452,275.85,40,275.8,19
10480256,20190121,90104,275.75,5482,275.85,40,275.75,87
10480257,20190121,90104,275.75,5499,275.85,45,275.75,70
10480258,20190121,90104,275.75,5500,275.8,25,275.75,62
10480259,20190121,90104,275.75,5503,275.8,31,275.75,59
10480260,20190121,90104,275.75,5504,275.8,31,275.75,58
10480261,20190121,90104,275.8,5505,275.8,30,275.75,56
10480262,20190121,90104,275.8,5506,275.8,29,275.75,60
10480263,20190121,90104,275.8,5514,275.8,8,275.75,69
10480264,20190121,90104,275.8,5515,275.85,67,275.8,17
10480265,20190121,90104,275.8,5516,275.85,67,275.8,16
10480266,20190121,90104,275.8,5519,275.85,67,275.8,13
10480267,20190121,90104,275.85,5520,275.85,66,275.8,13
10480268,20190121,90104,275.8,5521,275.85,67,275.8,11
10480269,20190121,90104,275.8,5523,275.85,67,275.8,5
10480270,20190121,90104,275.8,5531,275.85,67,275.8,8
10480271,20190121,90104,275.85,5533,275.85,58,275.8,19
10480272,20190121,90104,275.8,5534,275.85,56,275.8,18
10480273,20190121,90105,275.8,5535,275.85,57,275.8,17
10480274,20190121,90105,275.8,5548,275.85,58,275.8,4
10480275,20190121,90105,275.85,5549,275.85,63,275.75,88
10480276,20190121,90105,275.8,5550,275.85,63,275.8,13
10480277,20190121,90105,275.85,5551,275.85,62,275.8,13
10480278,20190121,90105,275.8,5552,275.85,59,275.8,20
10480279,20190121,90105,275.85,5608,275.85,56,275.8,23
10480280,20190121,90105,275.9,5623,275.95,97,275.85,59
10480281,20190121,90105,275.9,5624,275.95,91,275.9,8
10480282,20190121,90105,275.9,5625,275.95,83,275.9,11
10480283,20190121,90105,275.9,5626,275.95,83,275.9,9
10480284,20190121,90105,275.9,5632,275.95,83,275.9,2
10480285,20190121,90105,275.9,5634,275.95,83,275.9,2
10480286,20190121,90105,275.9,5637,275.9,1,275.85,82
10480287,20190121,90105,275.9,5640,275.9,3,275.85,70
10480288,20190121,90105,275.9,5641,275.95,95,275.85,70
10480289,20190121,90105,275.9,5642,275.9,5,275.85,70
10480290,20190121,90105,275.9,5643,275.9,4,275.85,70
10480291,20190121,90105,275.9,5647,275.9,8,275.85,71
10480292,20190121,90105,275.85,5652,275.9,18,275.85,64
10480293,20190121,90106,275.9,5653,275.9,26,275.85,50
10480294,20190121,90106,275.85,5654,275.9,27,275.85,49
10480295,20190121,90106,275.85,5655,275.9,27,275.85,49
10480296,20190121,90106,275.85,5656,275.9,27,275.85,48
10480297,20190121,90106,275.85,5658,275.9,32,275.85,35
10480298,20190121,90106,275.85,5659,275.9,38,275.85,34
10480299,20190121,90106,275.85,5660,275.9,38,275.85,33
10480300,20190121,90106,275.85,5662,275.9,39,275.85,31
10480301,20190121,90106,275.9,5663,275.9,38,275.85,31
10480302,20190121,90106,275.9,5669,275.9,32,275.85,31
10480303,20190121,90106,275.85,5670,275.9,35,275.85,35
10480304,20190121,90106,275.85,5671,275.9,35,275.85,34
10480305,20190121,90107,275.9,5700,275.95,92,275.85,37
10480306,20190121,90107,275.9,5701,275.95,80,275.9,7
10480307,20190121,90107,275.9,5702,275.95,80,275.9,9
10480308,20190121,90107,275.9,5709,275.95,79,275.9,6
10480309,20190121,90107,275.9,5711,275.95,79,275.9,2
10480310,20190121,90107,275.9,5712,275.9,4,275.85,77
10480311,20190121,90107,275.9,5716,275.95,79,275.85,78
10480312,20190121,90107,275.9,5717,275.9,2,275.85,65
10480313,20190121,90107,275.9,5720,275.9,5,275.85,65
10480314,20190121,90107,275.85,5721,275.9,18,275.85,62
10480315,20190121,90107,275.9,5739,275.95,92,275.85,62
10480316,20190121,90107,275.9,5741,275.95,79,275.9,15
10480317,20190121,90107,275.9,5742,275.95,79,275.9,14
10480318,20190121,90107,275.9,5756,275.95,81,275.9,14
10480319,20190121,90107,275.9,5762,275.9,3,275.85,75
10480320,20190121,90107,275.9,5765,275.9,9,275.85,63
10480321,20190121,90107,275.85,5766,275.9,9,275.85,62
10480322,20190121,90107,275.85,5767,275.9,14,275.85,61
10480323,20190121,90107,275.9,5774,275.9,7,275.85,67
10480324,20190121,90107,275.9,5775,275.95,83,275.9,6
10480325,20190121,90107,275.9,5776,275.95,83,275.85,79
10480326,20190121,90107,275.85,5777,275.95,83,275.85,78
10480327,20190121,90107,275.9,5778,275.95,83,275.85,78
10480328,20190121,90107,275.85,5779,275.9,1,275.85,65
10480329,20190121,90107,275.9,5780,275.9,1,275.85,65
10480330,20190121,90107,275.9,5781,275.95,95,275.85,65
10480331,20190121,90108,275.85,5782,275.9,2,275.85,57
10480332,20190121,90109,275.85,5783,275.9,29,275.85,55
10480333,20190121,90109,275.9,5784,275.9,3,275.85,65
10480334,20190121,90109,275.9,5787,275.9,3,275.85,65
10480335,20190121,90109,275.9,5789,275.95,84,275.9,6
10480336,20190121,90109,275.9,5790,275.95,84,275.9,5
10480337,20190121,90109,275.9,5791,275.95,84,275.85,83
10480338,20190121,90109,275.9,5792,275.9,24,275.85,65
10480339,20190121,90109,275.85,5797,275.9,23,275.85,60
10480340,20190121,90109,275.9,5798,275.9,38,275.85,46
10480341,20190121,90109,275.9,5801,275.9,35,275.85,47
10480342,20190121,90109,275.9,5809,275.9,26,275.85,55
10480343,20190121,90110,275.9,5810,275.9,10,275.85,64
10480344,20190121,90111,275.9,5812,275.9,10,275.85,64
10480345,20190121,90111,275.85,5819,275.9,11,275.85,57
10480346,20190121,90112,275.9,5820,275.9,38,275.85,62
10480347,20190121,90112,275.85,5822,275.9,12,275.85,63
10480348,20190121,90112,275.85,5823,275.9,18,275.85,63
10480349,20190121,90112,275.85,5824,275.9,15,275.85,62
10480350,20190121,90112,275.9,5825,275.9,14,275.85,62
10480351,20190121,90112,275.9,5826,275.9,11,275.85,65
10480352,20190121,90112,275.9,5827,275.9,11,275.85,65
